Rk,School,Conf,W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS,Year
279,Morgan State,MEAC,7,22,74,85.4,-11.38,-6.54,-8.53,-10.22,-18.74,1991
280,Central Connecticut State,ECC,4,24,79.8,92.6,-12.79,-6.14,2.82,-21.74,-18.92,1991
281,Northern Arizona,Big Sky,4,23,73.3,89.6,-16.3,-2.41,-5.25,-14.08,-19.33,1991
282,Florida International,Ind,6,22,73.8,87.4,-13.57,-4.54,-6.32,-13.18,-19.5,1991
283,Winthrop,Big South,8,20,62.5,73.2,-10.75,-8.56,-16.5,-3.85,-20.35,1991
284,Chicago State,Ind,4,24,80.5,98.5,-17.96,-2.25,3.68,-24.36,-20.68,1991
285,UNC Asheville,Big South,8,20,72.6,80.4,-7.82,-9.99,-7.61,-13.09,-20.7,1991
286,Samford,TAAC,6,22,68.9,81.9,-13,-7.8,-12.47,-8.33,-20.8,1991
287,Nicholls State,Ind,3,25,79.4,94.8,-15.46,-5.3,-0.97,-20.08,-21.05,1991
288,Bethune-Cookman,MEAC,5,24,75.1,87.4,-12.31,-7.32,-5.51,-17.13,-22.63,1991
289,Campbell,Big South,9,19,63.4,71.7,-8.32,-11.58,-19.45,-3.43,-22.87,1991
290,Maryland-Eastern Shore,MEAC,5,23,74,87.9,-13.86,-9.3,-7.53,-15.51,-23.04,1991
291,Grambling,SWAC,6,22,82.5,99.3,-16.82,-6.52,-0.51,-22.8,-23.3,1991
292,Mercer,TAAC,2,25,62.1,82,-19.89,-4.91,-17.21,-7.14,-24.36,1991
293,Prairie View,SWAC,4,21,88.6,107,-18.36,-0.75,1.01,-28.71,-27.7,1991
294,U.S. International,Ind,2,26,,,,-7.93,4.06,-32.11,-28.05,1991
295,Northeastern Illinois,Ind,2,25,74.4,94.6,-20.22,-9.2,-9.88,-19.72,-29.61,1991
