Rk,School,Conf,W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS,Year
280,Monmouth,NEC,9,21,60.6,65.9,-5.27,-4.4,-9.89,0.23,-9.67,2011
281,South Dakota,GWC,18,15,79.8,76,3.79,-10.48,2.68,-12.4,-9.72,2011
282,South Alabama,Sun Belt (East),12,16,70.3,72.9,-2.57,-4.34,-1.49,-8.32,-9.8,2011
283,The Citadel,Southern (South),10,22,64,69.9,-5.88,-2.84,-7.17,-2.67,-9.84,2011
284,UNC Greensboro,Southern (North),7,24,71.1,80.7,-9.58,-0.37,1.73,-11.68,-9.95,2011
285,Hartford,AEC,11,20,59.9,64.4,-4.48,-5.55,-9.94,-0.1,-10.04,2011
286,New Hampshire,AEC,12,18,58.3,60.9,-2.57,-6.32,-12.93,2.86,-10.07,2011
287,Texas Southern,SWAC,19,13,64.3,65.4,-1.13,-9.02,-8.64,-1.5,-10.14,2011
288,Florida Gulf Coast,A-Sun,10,20,65.7,72.8,-7.17,-3.11,-4.3,-5.97,-10.27,2011
289,Jackson State,SWAC,17,15,65.5,62.8,2.72,-10.86,-8.76,-1.67,-10.43,2011
290,Navy,Patriot,11,20,68.2,72.7,-4.55,-5.56,-4.68,-5.98,-10.66,2011
291,Army,Patriot,11,19,67.9,71.4,-3.43,-6.58,-3.43,-7.29,-10.71,2011
292,Stetson,A-Sun,8,23,64.1,71.9,-7.81,-2.86,-4.83,-5.9,-10.73,2011
293,Idaho State,Big Sky,9,20,64.8,72.3,-7.52,-1.87,-6.12,-4.64,-10.76,2011
294,Bethune-Cookman,MEAC,21,13,65.9,65.9,0.03,-8.04,-7.7,-3.4,-11.11,2011
295,Jacksonville State,OVC,5,25,60.9,65.8,-4.87,-5.41,-10.75,-0.41,-11.16,2011
296,Samford,Southern (North),12,19,60.6,66.8,-6.19,-4.22,-11.22,-0.17,-11.39,2011
297,Eastern Illinois,OVC,9,20,60.3,64.7,-4.34,-4.89,-10.95,-0.46,-11.41,2011
298,Cal State Bakersfield,Ind,9,19,68.1,77.4,-9.29,-2.16,-2.43,-9.02,-11.44,2011
299,Saint Francis (PA),NEC,9,21,65.2,72.9,-7.67,-3.84,-5.41,-6.09,-11.5,2011
300,Manhattan,MAAC,6,25,60.1,69.7,-9.65,-2.01,-8.51,-3.15,-11.66,2011
301,North Dakota,GWC,19,15,68.2,68.4,-0.24,-8.7,-6.49,-5.34,-11.83,2011
302,Niagara,MAAC,9,23,61.4,70.3,-8.88,-3.02,-7.59,-4.31,-11.89,2011
303,North Carolina A&T,MEAC,15,17,71.3,74.1,-2.81,-6.26,-1.06,-10.99,-12.06,2011
304,Delaware State,MEAC,9,21,62.5,65.6,-3.1,-6.39,-11.22,-0.96,-12.18,2011
305,Norfolk State,MEAC,12,20,69.9,74.7,-4.75,-7.45,-2.09,-10.11,-12.2,2011
306,Southeast Missouri State,OVC,10,22,66.2,71.3,-5.13,-5.4,-5.06,-7.21,-12.27,2011
307,Texas A&M-Corpus Christi,Southland (West),10,21,62.7,70.8,-8.1,-2.09,-9.33,-2.98,-12.31,2011
308,South Carolina Upstate,A-Sun,5,25,58.2,69.7,-11.5,-0.94,-10.76,-1.68,-12.44,2011
309,Tennessee-Martin,OVC,12,21,68.6,74.4,-5.76,-5,-2.92,-9.85,-12.77,2011
310,High Point,Big South,12,19,66.1,72.6,-6.45,-4.47,-6.09,-6.73,-12.82,2011
311,Bryant,NEC,9,21,66.7,75.3,-8.57,-3.12,-4.14,-8.84,-12.98,2011
312,North Carolina Central,Ind,15,15,68.7,70.1,-1.37,-8.03,-6.2,-6.82,-13.03,2011
313,NJIT,GWC,15,15,68.8,68.4,0.43,-9.64,-8.77,-4.41,-13.18,2011
314,Fairleigh Dickinson,NEC,5,24,64.3,72.7,-8.34,-5,-6.55,-6.79,-13.34,2011
315,Alabama State,SWAC,17,18,61.3,63.8,-2.51,-10.31,-11.22,-2.15,-13.37,2011
316,Marist,MAAC,6,27,60,72.2,-12.24,-1.46,-8.46,-5.24,-13.7,2011
317,Binghamton,AEC,8,23,60,68.5,-8.45,-5.35,-9.58,-4.22,-13.81,2011
318,Mississippi Valley State,SWAC,13,19,68.3,74.8,-6.47,-7.48,-3.09,-10.86,-13.95,2011
319,Sacramento State,Big Sky,7,21,61.8,69.6,-7.82,-4.05,-9.67,-4.34,-14.01,2011
320,Kennesaw State,A-Sun,8,23,65.1,74.8,-9.77,-3.29,-5.8,-8.26,-14.06,2011
321,Louisiana-Monroe,Sun Belt (West),7,24,60,68.6,-8.61,-3.96,-11.2,-3.07,-14.27,2011
322,Toledo,MAC (West),4,28,57.9,70.2,-12.31,-0.88,-10.92,-3.83,-14.75,2011
323,Dartmouth,Ivy,5,23,59.5,71,-11.46,-3.39,-10.85,-4.01,-14.86,2011
324,Western Illinois,Summit,7,23,57.3,64.8,-7.53,-4.43,-16.35,1.21,-15.14,2011
325,Alabama A&M,SWAC,13,15,64.6,66.8,-2.21,-11.75,-10.32,-4.86,-15.19,2011
326,Colgate,Patriot,7,23,64.9,75.7,-10.77,-5.03,-6.13,-9.67,-15.8,2011
327,Georgia Southern,Southern (South),5,27,65.3,75.7,-10.41,-3.13,-8.7,-7.19,-15.88,2011
328,Longwood,Ind,12,19,76.3,82.3,-6.06,-3.62,0.9,-16.92,-16.02,2011
329,Texas-Rio Grande Valley,GWC,6,25,68.2,76,-7.84,-6.41,-8.43,-8.12,-16.55,2011
330,South Carolina State,MEAC,10,22,66.2,71.1,-4.91,-8.57,-8.53,-8.18,-16.71,2011
331,Radford,Big South,5,24,59.8,71.2,-11.41,-2.52,-11.82,-4.94,-16.76,2011
332,Florida A&M,MEAC,12,20,64.2,68.6,-4.41,-8.71,-10.1,-6.72,-16.82,2011
333,Houston Baptist,GWC,5,26,69,78.4,-9.32,-8.72,-5.12,-13.28,-18.41,2011
334,Grambling,SWAC,12,21,60.5,68.5,-8,-10.45,-11.99,-6.46,-18.45,2011
335,Maryland-Baltimore County,AEC,5,25,64.3,78.5,-14.2,-4.27,-5.08,-13.39,-18.47,2011
336,Howard,MEAC,6,24,58.4,69.9,-11.5,-7.3,-13.24,-5.56,-18.8,2011
337,Central Arkansas,Southland (East),5,24,68.4,76.4,-8,-5.39,-6.19,-12.97,-19.16,2011
338,Maryland-Eastern Shore,MEAC,9,22,67.6,77.7,-10.06,-7.42,-5.48,-13.87,-19.35,2011
339,Prairie View,SWAC,10,22,62.8,70.1,-7.22,-8.77,-11.31,-8.32,-19.63,2011
340,Arkansas-Pine Bluff,SWAC,7,24,59.7,71.6,-11.97,-8.03,-11.44,-8.56,-20,2011
341,SIU Edwardsville,Ind,8,21,64.8,77.5,-12.72,-3.67,-8.57,-13.83,-22.39,2011
342,Alcorn State,SWAC,4,24,65.6,80.6,-15,-8.02,-5.29,-17.72,-23.02,2011
343,Centenary (LA),Summit,1,29,59.2,80.7,-21.57,-2.85,-13.38,-11.83,-25.21,2011
344,Southern,SWAC,4,26,56.7,72.1,-15.37,-9.47,-16.53,-9.08,-25.62,2011
345,Chicago State,GWC,6,26,66.5,86.6,-20.13,-4.88,-6.89,-20.82,-27.71,2011
