Rk,School,Conf,W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS,Year
281,Central Michigan,MAC (West),10,21,72.5,73.8,-1.35,-2.72,-0.6,-8.22,-8.82,2014
282,Kansas City,WAC,10,20,69.5,76.5,-7,-1.93,-3.18,-5.82,-9,2014
283,Rice,CUSA,7,23,61.8,69.4,-7.67,-0.43,-8.73,-0.7,-9.43,2014
284,Savannah State,MEAC,13,19,61.5,64.3,-2.78,-5.37,-11.89,2.32,-9.57,2014
285,Tennessee State,OVC (East),5,25,68.7,75.5,-6.8,-1.99,-5.06,-4.75,-9.82,2014
286,Ball State,MAC (West),5,25,65.6,73.8,-8.23,0.65,-4.72,-5.45,-10.17,2014
287,Liberty,Big South (North),11,21,70.3,69.8,0.5,-7.47,-6.68,-3.58,-10.26,2014
288,Chicago State,WAC,13,19,69.8,76.2,-6.47,-2.44,-1.74,-8.73,-10.47,2014
289,Austin Peay,OVC (West),12,18,76.2,78.9,-2.7,-5.78,-0.14,-10.35,-10.5,2014
290,Northern Kentucky,A-Sun,9,21,68.1,73.7,-5.57,-4.97,-5.68,-4.85,-10.53,2014
291,Loyola (MD),Patriot,11,19,65.2,71.9,-6.7,-3.23,-6.31,-4.27,-10.58,2014
292,SIU Edwardsville,OVC (West),11,20,73,76.3,-3.23,-5.33,-3.49,-7.12,-10.61,2014
293,Texas-Rio Grande Valley,WAC,9,23,65.7,70.7,-5.03,-4.42,-7.89,-2.76,-10.65,2014
294,Montana State,Big Sky,14,17,68,69.8,-1.81,-5.83,-8.75,-1.94,-10.7,2014
295,Chattanooga,Southern,18,15,75.4,73.9,1.52,-7.9,-2.51,-8.32,-10.83,2014
296,Coppin State,MEAC,12,20,69.7,75.1,-5.38,-4.99,-3.15,-7.94,-11.09,2014
297,UTSA,CUSA,8,22,68.9,76.8,-7.93,-1.03,-1.51,-9.59,-11.1,2014
298,Fairleigh Dickinson,NEC,10,21,69.6,76.1,-6.48,-4.07,-3.71,-7.54,-11.24,2014
299,Georgia Southern,Southern,15,19,70.8,70.4,0.32,-8.6,-5.69,-5.75,-11.44,2014
300,Eastern Illinois,OVC (West),11,19,67.7,73.5,-5.87,-4.21,-7.19,-4.34,-11.53,2014
301,UC Davis,Big West,9,22,70.1,77.7,-7.55,-1.76,-1.86,-9.69,-11.55,2014
302,Jackson State,SWAC,11,20,65.8,68.7,-2.9,-8.72,-9.11,-2.51,-11.62,2014
303,Jacksonville,A-Sun,12,18,74.4,79.5,-5.13,-4.86,-0.19,-11.67,-11.86,2014
304,Navy,Patriot,9,21,60.7,65.2,-4.57,-5.46,-12.55,0.61,-11.95,2014
305,Jacksonville State,OVC (East),10,21,65,70.2,-5.23,-5.14,-10.45,-1.52,-11.97,2014
306,Florida A&M,MEAC,14,18,71.3,74.1,-2.78,-7.58,-3.78,-8.53,-12.31,2014
307,UNC Greensboro,Southern,14,18,70.8,74.2,-3.31,-6.12,-4.38,-7.95,-12.33,2014
308,NJIT,Ind,13,16,72.7,71.1,1.66,-7.48,-4.8,-7.72,-12.52,2014
309,Delaware State,MEAC,9,21,61.6,64.9,-3.3,-6.11,-13.55,0.91,-12.64,2014
310,Alabama State,SWAC,19,13,70.8,69.5,1.25,-11.4,-5.75,-7.09,-12.84,2014
311,Sacred Heart,NEC,5,26,69.7,76.7,-6.97,-5.97,-3.94,-8.99,-12.93,2014
312,Southeastern Louisiana,Southland,12,18,69.5,72.4,-2.9,-7.67,-7.56,-5.5,-13.06,2014
313,Central Connecticut State,NEC,11,19,70.6,77.3,-6.7,-6.06,-2.9,-10.19,-13.1,2014
314,Nicholls State,Southland,14,15,68.5,72.9,-4.41,-7.67,-7.82,-5.31,-13.13,2014
315,McNeese State,Southland,11,20,68.1,76.1,-7.97,-4.01,-6.03,-7.12,-13.15,2014
316,Saint Francis (PA),NEC,10,21,61.8,69.4,-7.55,-5.65,-11.93,-1.27,-13.2,2014
317,Tennessee-Martin,OVC (West),8,23,74.3,81.5,-7.16,-4.82,-0.82,-12.63,-13.45,2014
318,Long Island University,NEC,9,20,71.7,79.8,-8.1,-5.55,-1.38,-12.28,-13.66,2014
319,Massachusetts-Lowell,AEC,10,18,61.4,69.2,-7.86,-4.53,-10.23,-3.48,-13.71,2014
320,Alabama A&M,SWAC,14,16,64.5,67,-2.47,-10.58,-11.79,-2.07,-13.86,2014
321,New Hampshire,AEC,6,24,57.8,64.8,-7,-5.9,-16.08,2.11,-13.97,2014
322,Campbell,Big South (North),12,20,67.6,71.6,-3.97,-7.33,-8.67,-5.37,-14.04,2014
323,Maryland-Baltimore County,AEC,9,21,65.6,72.8,-7.23,-6.55,-6.9,-7.31,-14.21,2014
324,IUPUI,Summit,6,26,66.4,74.5,-8.03,-1.36,-7.82,-6.51,-14.33,2014
325,Samford,Southern,13,20,70.5,76.4,-5.88,-7.41,-4.59,-10.32,-14.91,2014
326,New Orleans,Southland,11,15,71.5,76.4,-4.96,-5.53,-4.25,-10.78,-15.03,2014
327,Appalachian State,Southern,9,21,67.8,71.7,-3.93,-7.13,-10.14,-5.18,-15.32,2014
328,Arkansas-Pine Bluff,SWAC,13,18,63.1,70.6,-7.45,-6.9,-11.11,-4.28,-15.39,2014
329,Cornell,Ivy,2,26,64.1,78.4,-14.29,0.03,-5.07,-10.53,-15.6,2014
330,Stetson,A-Sun,7,24,61.8,72.6,-10.84,-4.97,-11.62,-4.19,-15.81,2014
331,Alcorn State,SWAC,12,19,64,67.8,-3.74,-9.27,-12.35,-3.6,-15.95,2014
332,Binghamton,AEC,7,23,61.3,71.3,-10,-6.15,-10.78,-5.37,-16.15,2014
333,Kennesaw State,A-Sun,6,25,65,74.3,-9.29,-4.05,-9.53,-6.63,-16.16,2014
334,Central Arkansas,Southland,8,21,74.7,81.4,-6.72,-5.54,-2.66,-13.59,-16.25,2014
335,North Carolina A&T,MEAC,9,23,65.3,73.2,-7.91,-7.4,-8.4,-8.03,-16.43,2014
336,Lamar,Southland,4,26,66.7,77.3,-10.57,-6.04,-7.63,-8.98,-16.61,2014
337,Prairie View,SWAC,11,23,69.5,77.1,-7.68,-7.99,-5.8,-10.92,-16.72,2014
338,Howard,MEAC,8,25,61.2,71,-9.82,-5.22,-11.97,-4.79,-16.77,2014
339,Bethune-Cookman,MEAC,7,25,63.5,70.4,-6.88,-7.53,-11.97,-4.89,-16.86,2014
340,Maryland-Eastern Shore,MEAC,6,24,66.5,75,-8.5,-6.61,-6.72,-10.31,-17.03,2014
341,South Carolina State,MEAC,9,21,62.8,72.7,-9.9,-5.96,-10.38,-6.83,-17.21,2014
342,Houston Baptist,Southland,6,25,67.5,76.5,-9.1,-5.39,-7.76,-9.63,-17.39,2014
343,Furman,Southern,9,21,65.2,73.2,-8.03,-7.4,-10.47,-6.97,-17.44,2014
344,Maine,AEC,6,23,72.1,82.9,-10.79,-4.72,-0.16,-17.42,-17.58,2014
345,The Citadel,Southern,7,26,67,74.3,-7.33,-6.75,-9.34,-8.27,-17.61,2014
346,Abilene Christian,Southland,11,20,71.4,71.9,-0.45,-4.12,-10.89,-8.71,-19.6,2014
347,Southern Utah,Big Sky,2,27,59,74.9,-15.9,-3.19,-14.01,-5.89,-19.9,2014
348,Longwood,Big South (North),8,24,69.8,80.3,-10.47,-5.56,-7.71,-12.6,-20.31,2014
349,Presbyterian,Big South (South),6,26,65.4,76.4,-11.03,-7.51,-11.48,-9.23,-20.71,2014
350,Mississippi Valley State,SWAC,9,23,71.7,80.7,-9.03,-8.35,-4.75,-16.33,-21.08,2014
351,Grambling,SWAC,5,24,65.6,79.9,-14.24,-9.05,-9.19,-15.42,-24.61,2014
