Rk,School,Conf,W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS,Year
280,Tennessee-Martin,OVC,5,22,72.9,84.9,-11.96,-3.37,-5.41,-10.84,-16.25,1994
281,Mississippi Valley State,SWAC,10,17,82.1,88.7,-6.67,-8.79,-3.26,-13.16,-16.42,1994
282,Morgan State,MEAC,8,21,71.2,79.6,-8.38,-8.39,-7.46,-9.11,-16.57,1994
283,Army,Patriot,7,20,77.6,85.6,-7.96,-7.6,-2.72,-14.77,-17.49,1994
284,Bethune-Cookman,MEAC,9,18,71,80,-9.04,-8.51,-7.15,-10.4,-17.55,1994
285,Hofstra,ECC,9,20,67.9,76.8,-8.97,-8.69,-14.08,-3.57,-17.66,1994
286,UT Arlington,Southland,7,22,76.3,88.8,-12.52,-3.89,-2.72,-15.73,-18.45,1994
287,Florida Atlantic,TAAC,3,24,69,86.7,-17.7,-0.48,-5.47,-13.13,-18.6,1994
288,Columbia,Ivy,6,20,59.8,70.6,-10.81,-7.29,-16.54,-2.59,-19.13,1994
289,Louisiana Tech,Sun Belt,2,25,60.6,78.3,-17.63,-0.03,-14.6,-4.7,-19.29,1994
290,UNC Asheville,Big South,3,24,60.5,72.9,-12.41,-5.47,-18.59,-1.14,-19.72,1994
291,Delaware State,MEAC,8,19,71.4,81.1,-9.67,-8.67,-9.97,-10.02,-19.99,1994
292,Grambling,SWAC,9,18,81,86.7,-5.74,-10.34,-4.58,-16.06,-20.65,1994
293,Winthrop,Big South,4,23,72.1,86.9,-14.74,-5.08,-5.75,-15.85,-21.6,1994
294,Florida A&M,MEAC,4,23,63.6,76.4,-12.81,-8.02,-15.48,-6.35,-21.83,1994
295,Chicago State,ECC,4,23,78.4,95.8,-17.44,-3.27,1.49,-23.34,-21.85,1994
296,Sacramento State,Ind,1,26,61.5,83.3,-21.81,-0.07,-14.33,-7.56,-21.88,1994
297,Long Island University,NEC,3,24,72.7,89.1,-16.41,-5.62,-4.08,-17.95,-22.03,1994
298,St. Francis (NY),NEC,1,26,70,84.8,-14.85,-7.66,-9.71,-12.81,-22.51,1994
299,Alcorn State,SWAC,3,24,74.6,89.3,-14.63,-8.76,-7.37,-17.35,-24.72,1994
300,Central Connecticut State,ECC,4,22,74.2,90.4,-16.19,-8.26,-7.79,-21.55,-29.34,1994
301,Prairie View,SWAC,5,22,76.5,96.4,-19.85,-8.1,-9.53,-24.07,-33.6,1994
