Rk,School,Conf,W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS,Year
278,Southeastern Louisiana,Southland,10,17,59.5,65.5,-6.04,-5.16,-14.59,1.59,-13,2000
279,Campbell,TAAC,12,16,62.9,70,-7.11,-6.08,-9.98,-3.21,-13.19,2000
280,Tennessee State,OVC,7,22,67.7,79.2,-11.48,-2.24,-4.55,-9.17,-13.72,2000
281,Cornell,Ivy,10,17,65.3,68.6,-3.3,-9.13,-7.92,-6.02,-13.94,2000
282,Buffalo,MAC (East),5,23,67.1,82.5,-15.46,1.46,-3.97,-10.03,-14,2000
283,Southern,SWAC,18,11,74.6,72.9,1.66,-14.41,-3.06,-11.2,-14.26,2000
284,Boston University,AEC,7,22,60.6,68.5,-7.9,-6.51,-12.82,-1.45,-14.27,2000
285,Saint Peter's,MAAC,5,23,69.9,78.9,-9,-5.31,-4.71,-9.6,-14.31,2000
286,Eastern Kentucky,OVC,6,21,69.9,78.9,-8.96,-1.71,-5.15,-9.28,-14.43,2000
287,Northeastern,AEC,7,21,66.3,72.3,-6.04,-8.41,-8.18,-6.26,-14.45,2000
288,Hartford,AEC,10,19,71.5,78.6,-7.1,-7.42,-2.64,-11.89,-14.53,2000
289,Dartmouth,Ivy,9,18,66.4,71.8,-5.44,-8.49,-7.52,-7.21,-14.72,2000
290,VMI,Southern (North),6,23,71.2,77.5,-6.31,-2.7,-5.28,-9.62,-14.9,2000
291,Mount St. Mary's,NEC,9,20,64.9,73.8,-8.83,-6.18,-6.45,-8.56,-15.01,2000
292,McNeese State,Southland,6,21,65.6,76.3,-10.7,-4.43,-5.14,-9.99,-15.13,2000
293,Brown,Ivy,8,19,68,74.2,-6.19,-8.95,-3.17,-11.97,-15.14,2000
294,High Point,Big South,11,17,67.9,73.2,-5.32,-6.07,-8.09,-7.26,-15.35,2000
295,Lehigh,Patriot,8,21,65,70.6,-5.55,-6.25,-8.31,-7.08,-15.4,2000
296,Loyola (MD),MAAC,7,21,65.5,75,-9.5,-5.94,-9.6,-5.83,-15.44,2000
297,Albany (NY),Ind,11,17,65.3,68.6,-3.29,-9.59,-10.81,-4.7,-15.51,2000
298,The Citadel,Southern (South),9,20,65.2,72.7,-7.52,-5.67,-10.17,-5.38,-15.55,2000
299,Yale,Ivy,7,20,58.7,66,-7.26,-8.47,-13.68,-2.05,-15.73,2000
300,Norfolk State,MEAC,12,16,76,80.7,-4.68,-11.37,0.27,-16.47,-16.2,2000
301,Long Island University,NEC,8,19,63.7,71.1,-7.44,-7.94,-10.31,-6.09,-16.4,2000
302,Loyola Marymount,WCC,2,26,62.3,79.7,-17.43,3.24,-5.78,-10.64,-16.42,2000
303,Alabama State,SWAC,13,15,66.7,69,-2.32,-12.35,-13.02,-3.53,-16.56,2000
304,Mississippi Valley State,SWAC,6,21,73.1,81.5,-8.41,-8.5,-5.09,-11.52,-16.61,2000
305,Stony Brook,Ind,6,23,56.8,71.3,-14.52,-2.38,-15.5,-1.69,-17.19,2000
306,Maryland-Eastern Shore,MEAC,12,17,66.2,72.9,-6.76,-10.89,-10.23,-7.42,-17.65,2000
307,Delaware State,MEAC,6,22,62.8,69.3,-6.46,-11.25,-14.19,-3.53,-17.72,2000
308,Charleston Southern,Big South,8,21,64.9,74.2,-9.31,-7.1,-9.94,-8.73,-18.67,2000
309,Army,Patriot,5,23,52.9,64.1,-11.21,-6.43,-19.7,-0.19,-19.89,2000
310,Florida A&M,MEAC,9,22,64.5,75.5,-11,-9.43,-11.11,-9.32,-20.43,2000
311,Morgan State,MEAC,5,24,65,77.5,-12.52,-8.97,-10.42,-11.14,-21.56,2000
312,Prairie View,SWAC,7,20,78.6,88,-9.44,-11.13,-2.15,-19.91,-22.06,2000
313,Sacred Heart,NEC,3,25,66.2,82.7,-16.5,-6.77,-7.53,-15.71,-23.24,2000
314,Florida Atlantic,TAAC,2,28,61.1,80.4,-19.27,-3.26,-11.52,-11.81,-23.33,2000
315,Arkansas-Pine Bluff,SWAC,6,21,67.7,80.1,-12.44,-10.04,-11.18,-13.1,-24.28,2000
316,New Hampshire,AEC,3,25,64.7,84,-19.36,-6.09,-8.24,-17.24,-25.48,2000
317,Howard,MEAC,1,27,65.2,84.7,-19.54,-6.65,-8.65,-17.54,-26.19,2000
318,Grambling,SWAC,1,30,72.6,91,-18.35,-9.16,-4.66,-23.25,-27.91,2000
