Rk,School,Conf,W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS,Year
279,Wagner,NEC,16,14,67.4,68.3,-0.93,-8.6,-4.45,-5.94,-10.39,2009
280,Toledo,MAC (West),7,25,59.2,67.9,-8.75,-0.96,-8.48,-2,-10.48,2009
281,Hampton,MEAC,16,16,57.8,59.4,-1.59,-7.58,-13.75,2.96,-10.79,2009
282,Tennessee State,OVC,12,18,72.8,78.4,-5.6,-4.47,-0.29,-10.5,-10.79,2009
283,Western Illinois,Summit,9,20,58.7,65.1,-6.48,-4.04,-12.68,1.82,-10.86,2009
284,Pepperdine,WCC,9,23,61.7,73.2,-11.5,1.88,-7.04,-4.19,-11.23,2009
285,Maine,AEC,9,21,66,69.5,-3.5,-4.4,-5.53,-5.81,-11.33,2009
286,UNC Asheville,Big South,15,16,72.9,77.7,-4.81,-4.19,0.07,-11.41,-11.34,2009
287,Winthrop,Big South,11,19,61.1,66.4,-5.27,-4.54,-12.42,0.96,-11.46,2009
288,Bucknell,Patriot,7,23,64.3,71.7,-7.47,-4.12,-4.71,-6.87,-11.59,2009
289,Eastern Michigan,MAC (West),8,24,57.3,63.8,-6.44,-1.79,-12.37,0.68,-11.69,2009
290,Coastal Carolina,Big South,11,20,69.3,70.7,-1.45,-6.98,-5.66,-6.08,-11.74,2009
291,Louisiana-Monroe,Sun Belt (West),10,20,65.4,71.8,-6.47,-3.2,-3.87,-7.88,-11.75,2009
292,Elon,Southern (North),11,20,65.8,70.9,-5.03,-4.62,-7.95,-4.01,-11.97,2009
293,Longwood,Ind,17,14,77.4,75.8,1.65,-6.51,2.36,-14.74,-12.38,2009
294,Brown,Ivy,9,19,61.1,67.8,-6.64,-5.02,-7.86,-4.53,-12.39,2009
295,Bethune-Cookman,MEAC,17,16,58.4,58.8,-0.45,-9.76,-15.96,3.55,-12.41,2009
296,Prairie View,SWAC,17,16,70.2,67.7,2.52,-9.81,-6.19,-6.27,-12.47,2009
297,St. Francis (NY),NEC,10,20,65.7,70.9,-5.27,-6.66,-6.11,-6.55,-12.66,2009
298,Savannah State,Ind,15,14,59.8,62.2,-2.48,-1.16,-15.12,2.17,-12.95,2009
299,North Carolina A&T,MEAC,16,16,67,66.8,0.22,-8.37,-5.59,-7.4,-13,2009
300,High Point,Big South,9,21,64.4,66.7,-2.33,-5.89,-12.86,-0.25,-13.1,2009
301,Hartford,AEC,7,26,60.5,70.2,-9.64,-2.93,-9.22,-4.02,-13.24,2009
302,Colgate,Patriot,10,20,56.7,63.2,-6.47,-6.12,-14.19,0.93,-13.26,2009
303,Dartmouth,Ivy,9,19,62.5,67.8,-5.25,-6.03,-7.87,-5.41,-13.28,2009
304,Norfolk State,MEAC,13,18,68.4,71.6,-3.23,-9.49,-1.63,-11.68,-13.31,2009
305,Georgia Southern,Southern (South),8,22,70.5,78.8,-8.3,-3.7,-1.63,-11.87,-13.5,2009
306,Texas-Rio Grande Valley,Ind,10,17,65.3,69.3,-4,-3.01,-9.97,-3.71,-13.68,2009
307,UNC Wilmington,CAA,7,25,71.3,83.5,-12.28,-0.66,2.59,-16.41,-13.82,2009
308,Charleston Southern,Big South,9,20,69,72.1,-3.14,-5.46,-6.67,-7.4,-14.07,2009
309,Lafayette,Patriot,8,22,65.3,73.2,-7.93,-6.14,-3.81,-10.26,-14.08,2009
310,Fordham,A-10,3,25,61.4,76.6,-15.21,1.08,-6.2,-7.94,-14.14,2009
311,Delaware State,MEAC,8,24,57.7,65.6,-7.84,-4.78,-13.02,-1.51,-14.53,2009
312,Loyola Marymount,WCC,3,28,55.7,71.4,-15.74,1.8,-11.7,-3.1,-14.79,2009
313,Monmouth,NEC,8,23,62.1,70.6,-8.48,-5.91,-9.65,-5.19,-14.84,2009
314,Arkansas-Pine Bluff,SWAC,13,18,62.7,70.6,-7.97,-7.48,-9.15,-6.3,-15.45,2009
315,Saint Francis (PA),NEC,6,23,61.1,70.4,-9.31,-6.24,-10.9,-4.8,-15.7,2009
316,UNC Greensboro,Southern (North),5,25,62.9,73.9,-10.93,-4.33,-9.31,-6.7,-16.01,2009
317,Furman,Southern (South),6,24,61,71,-10,-4.62,-11.9,-4.17,-16.07,2009
318,Texas Southern,SWAC,7,25,64.5,73.6,-9.09,-7.46,-7.91,-8.65,-16.56,2009
319,Howard,MEAC,8,23,61.3,70.5,-9.23,-6.58,-8.86,-7.76,-16.62,2009
320,Florida A&M,MEAC,10,21,61.3,71.9,-10.61,-5.72,-8.65,-8.57,-17.22,2009
321,Fairleigh Dickinson,NEC,7,23,63.6,76.1,-12.43,-5.18,-5.72,-11.87,-17.59,2009
322,Southern,SWAC,8,23,63.1,70.1,-6.97,-11.5,-10.64,-7,-17.64,2009
323,Sacramento State,Big Sky,2,27,57,72.4,-15.45,-2.29,-11.45,-6.33,-17.77,2009
324,Mississippi Valley State,SWAC,7,25,63.4,74.6,-11.22,-7.22,-8.35,-10.1,-18.44,2009
325,Northwestern State,Southland (East),11,20,70.6,79.8,-9.26,-3.34,-2.26,-16.44,-18.7,2009
326,Southeast Missouri State,OVC,3,27,67.8,80.5,-12.7,-3.75,-3.67,-15.05,-18.72,2009
327,Alabama A&M,SWAC,8,19,65.2,72.4,-7.15,-11.63,-10.62,-9.1,-19.72,2009
328,Maryland-Eastern Shore,MEAC,7,23,58.6,69.6,-11.07,-8.8,-13.53,-9.08,-22.6,2009
329,Grambling,SWAC,6,23,60.9,71.9,-10.97,-10.1,-13.82,-9.25,-23.07,2009
330,Alcorn State,SWAC,6,25,69.5,83.5,-13.94,-10.26,-4.08,-21.47,-25.55,2009
