Rk,School,Conf,W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS,Year
278,Southeastern Louisiana,Ind,7,21,62.1,70.9,-8.86,-5.79,-19.35,-0.23,-19.58,1988
279,Vermont,ECACN,3,24,70.6,81.7,-11.07,-7.72,-7.05,-12.63,-19.68,1988
280,Hofstra,ECC,6,21,66.2,72.3,-6.15,-8.8,-16.51,-3.21,-19.72,1988
281,Saint Francis (PA),ECACM,7,20,68.4,76,-7.56,-10.63,-12.04,-8.13,-20.17,1988
282,New Hampshire,ECACN,4,25,,,,-7.75,-11.95,-8.29,-20.24,1988
283,Loyola (MD),ECACM,8,22,69,78.8,-9.8,-9.78,-10.19,-10.23,-20.41,1988
284,St. Francis (NY),ECACM,11,18,66,69.2,-3.17,-14.37,-17.12,-3.66,-20.77,1988
285,Wagner,ECACM,9,18,71.6,75.9,-4.3,-12.74,-10.43,-10.35,-20.78,1988
286,Brooklyn,Ind,11,17,70.9,76.3,-5.39,-10.05,-11.5,-10.05,-21.55,1988
287,Colgate,ECACN,4,23,66,78,-12,-7.6,-15.06,-6.67,-21.73,1988
288,Maryland-Eastern Shore,MEAC,7,20,73.9,84.4,-10.52,-11.63,-6.65,-16.27,-22.93,1988
289,Prairie View,SWAC,5,22,72.4,86.9,-14.48,-7.86,-9.34,-13.87,-23.22,1988
290,Delaware State,MEAC,3,25,70.8,83.9,-13.14,-12.58,-12.95,-13.56,-26.5,1988
