Rk,School,Conf,W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS,Year
281,Long Island University,NEC,16,16,74.2,73,1.13,-9.08,-2.84,-6.15,-8.99,2019
282,Texas A&M-Corpus Christi,Southland,14,18,66.4,66.4,0.06,-5.68,-11.06,1.95,-9.11,2019
283,Loyola (MD),Patriot,11,21,72.9,77.4,-4.53,-4.6,-2.23,-6.91,-9.13,2019
284,Western Carolina,Southern,7,25,72,80.1,-8.09,0.34,-1.54,-7.73,-9.28,2019
285,Oral Roberts,Summit,11,21,72.3,77.6,-5.28,-1.91,-3.15,-6.19,-9.34,2019
286,Houston Baptist,Southland,12,18,82.2,82.8,-0.63,-5.53,5.41,-14.76,-9.36,2019
287,Albany (NY),AEC,12,20,67.2,69.3,-2.06,-6.7,-7.04,-2.34,-9.38,2019
288,Robert Morris,NEC,18,17,69.9,68.7,1.29,-7.62,-8.78,-0.63,-9.41,2019
289,Marist,MAAC,12,19,67.3,69.3,-1.97,-7.53,-7.92,-1.57,-9.49,2019
290,Grambling,SWAC,17,17,71.4,68.7,2.65,-9.34,-6.33,-3.4,-9.73,2019
291,Wyoming,MWC,8,24,65.8,75.3,-9.56,0.19,-6.52,-3.23,-9.75,2019
292,Western Illinois,Summit,10,21,70.9,73.3,-2.39,-5.18,-6.99,-3.06,-10.04,2019
293,Navy,Patriot,12,19,66.5,72.6,-6.1,-4,-7.8,-2.29,-10.09,2019
294,St. Francis (NY),NEC,17,16,71.1,70.3,0.76,-8.45,-7.24,-2.95,-10.19,2019
295,Fairfield,MAAC,9,22,66.8,69.9,-3.06,-7.14,-6.75,-3.45,-10.2,2019
296,VMI,Southern,11,21,76,81.8,-5.75,0.09,1.19,-11.69,-10.5,2019
297,Monmouth,MAAC,14,21,65.3,71.1,-5.83,-4.83,-9.26,-1.41,-10.66,2019
298,Northern Arizona,Big Sky,10,21,73,77.5,-4.52,-6.23,-2.89,-7.85,-10.75,2019
299,Portland,WCC,7,25,64.9,74.7,-9.72,0.51,-7.59,-3.2,-10.8,2019
300,Tennessee-Martin,OVC,12,19,76,80.2,-4.19,-4.32,-0.86,-10.08,-10.94,2019
301,Stephen F. Austin,Southland,14,16,70.2,72,-1.87,-5.92,-5.97,-5.02,-10.99,2019
302,North Alabama,A-Sun,10,22,67,73.7,-6.66,-1.69,-7.57,-3.43,-11,2019
303,UC Riverside,Big West,10,23,65.2,69.1,-3.82,-3.19,-9.87,-1.25,-11.12,2019
304,Lafayette,Patriot,10,20,73.6,78.3,-4.67,-4.93,-1.58,-9.59,-11.17,2019
305,North Carolina A&T,MEAC,19,13,70,69,1,-9.88,-8.14,-3.11,-11.24,2019
306,Southeast Missouri State,OVC,10,21,71.5,76.7,-5.23,-4.39,-5.18,-6.13,-11.32,2019
307,Niagara,MAAC,13,19,72.4,76,-3.56,-7.77,-1.48,-9.85,-11.33,2019
308,Central Arkansas,Southland,14,19,72.2,75.7,-3.48,-4.81,-2.19,-9.18,-11.37,2019
309,Elon,CAA,11,21,70.8,76.4,-5.59,-3.56,-4.81,-6.72,-11.53,2019
310,North Carolina Central,MEAC,18,16,71.4,66.6,4.79,-11.24,-9.24,-2.29,-11.53,2019
311,Tennessee State,OVC,9,21,72.7,77.7,-5,-3.15,-4.55,-7.06,-11.62,2019
312,Eastern Illinois,OVC,14,18,71.8,76.8,-4.94,-5.01,-4.69,-7.13,-11.81,2019
313,Denver,Summit,8,22,69.5,77.3,-7.77,-2.97,-5.19,-6.64,-11.84,2019
314,Nicholls State,Southland,14,17,72.9,74.3,-1.35,-6.98,-4.64,-7.23,-11.87,2019
315,Bethune-Cookman,MEAC,14,17,73.9,72.4,1.45,-9.74,-4.98,-7,-11.98,2019
316,Saint Peter's,MAAC,10,22,62.9,68.6,-5.75,-6.4,-11.8,-0.35,-12.15,2019
317,Howard,MEAC,17,17,78.9,78.3,0.68,-9.52,-0.33,-11.97,-12.3,2019
318,Manhattan,MAAC,11,21,57.3,62.8,-5.56,-7.32,-17.58,4.69,-12.89,2019
319,Wagner,NEC,13,17,65.8,68.1,-2.33,-7.63,-13.4,0.41,-12.99,2019
320,Idaho State,Big Sky,11,19,73.3,79,-5.7,-4.81,-3.48,-9.69,-13.17,2019
321,Florida A&M,MEAC,12,19,62.2,66.4,-4.19,-8.09,-14.97,1.4,-13.57,2019
322,Binghamton,AEC,10,23,65.2,72,-6.79,-4.69,-9.95,-3.97,-13.92,2019
323,Cal Poly,Big West,6,23,66.6,75.3,-8.72,-3.54,-6.66,-7.29,-13.95,2019
324,Central Connecticut State,NEC,11,20,71.1,76.4,-5.23,-6.71,-4.63,-9.39,-14.02,2019
325,McNeese State,Southland,9,22,69.3,74.3,-4.97,-6.15,-7.39,-7.02,-14.41,2019
326,Arkansas-Pine Bluff,SWAC,13,19,65.9,70.9,-5.03,-8.18,-9.29,-5.14,-14.43,2019
327,SIU Edwardsville,OVC,10,21,73.1,81.3,-8.23,-5.06,-3.53,-10.94,-14.47,2019
328,Mount St. Mary's,NEC,9,22,67.5,73.7,-6.26,-6.02,-9.48,-5.09,-14.57,2019
329,Jackson State,SWAC,13,19,61.7,65.8,-4.16,-9.33,-15.06,0.46,-14.6,2019
330,Tennessee Tech,OVC,8,23,67.9,75.8,-7.94,-3,-11.87,-2.89,-14.76,2019
331,Stetson,A-Sun,7,24,69.4,78.4,-8.97,-3.46,-5.28,-9.73,-15.01,2019
332,Maine,AEC,5,27,62.1,71,-8.84,-4.21,-11.7,-3.41,-15.11,2019
333,Bryant,NEC,10,20,69.6,77.1,-7.53,-7.66,-6.04,-9.15,-15.19,2019
334,South Carolina Upstate,Big South,6,26,67.8,74.8,-7.06,-4.27,-8.91,-6.4,-15.3,2019
335,Alabama State,SWAC,12,19,67.3,72.1,-4.81,-7.84,-9.49,-6.11,-15.6,2019
336,Morgan State,MEAC,9,21,72,76.8,-4.77,-10.7,-5.24,-10.75,-15.98,2019
337,Kennesaw State,A-Sun,6,26,63.4,76.7,-13.28,-1.04,-10.54,-5.64,-16.17,2019
338,San Jose State,MWC,4,27,65.9,81.7,-15.87,0.59,-6.73,-9.65,-16.37,2019
339,Southern,SWAC,7,25,64.9,73.8,-8.84,-7.37,-10.96,-5.83,-16.79,2019
340,South Carolina State,MEAC,8,26,70.2,76.3,-6.03,-8.3,-7.08,-9.78,-16.86,2019
341,Northwestern State,Southland,11,20,66.2,73.5,-7.39,-5.99,-11.04,-6.03,-17.06,2019
342,New Hampshire,AEC,5,24,60.1,68.6,-8.55,-6.03,-17.47,-1.2,-18.66,2019
343,Idaho,Big Sky,5,27,67.9,76.9,-8.94,-6.19,-10.27,-8.48,-18.74,2019
344,Coppin State,MEAC,8,25,64.2,76,-11.79,-7.11,-10.9,-8,-18.9,2019
345,Incarnate Word,Southland,6,25,65.9,76,-10.03,-5.11,-9.33,-9.59,-18.93,2019
346,Alabama A&M,SWAC,5,27,60.6,71.4,-10.84,-8.38,-15.19,-4.03,-19.23,2019
347,UNC Asheville,Big South,4,27,59.9,74.6,-14.71,-2.35,-16.17,-3.64,-19.81,2019
348,Savannah State,MEAC,11,20,76.1,86.9,-10.77,-9.04,-0.07,-20.44,-20.51,2019
349,Alcorn State,SWAC,10,21,64.4,70.8,-6.42,-8.97,-15.58,-6.5,-22.08,2019
350,Mississippi Valley State,SWAC,6,26,64.3,78.1,-13.75,-6.99,-11.1,-11.37,-22.47,2019
351,Maryland-Eastern Shore,MEAC,7,25,57.3,71.6,-14.31,-7.91,-20.05,-4.16,-24.21,2019
352,Chicago State,WAC,3,29,61.6,84.7,-23.13,0.67,-10.83,-14,-24.83,2019
353,Delaware State,MEAC,6,25,63.1,76.5,-13.39,-10.13,-15.43,-11.4,-26.82,2019
,,,,,,,,,,,,
,,,,,,,,,,,,
