Rk,School,Conf,W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS,Year
279,Alcorn State,SWAC,5,23,68.9,78.4,-9.54,-7.84,-9.19,-7.81,-17,1987
280,U.S. International,Ind,11,17,85.1,91.1,-6.07,-9.99,5.11,-22.23,-17.11,1987
281,Colgate,ECACN,4,23,65.4,76.6,-11.11,-5.27,-11.73,-5.99,-17.73,1987
282,Augusta State,Big South,8,19,70,79.9,-9.81,-7.77,-8.05,-10.31,-18.35,1987
283,Tennessee Tech,OVC,7,20,74.6,87.7,-13.11,-1.19,-1.11,-17.78,-18.89,1987
284,Bethune-Cookman,MEAC,10,19,63.2,68.1,-4.97,-15.07,-17.24,-1.94,-19.17,1987
285,Morgan State,MEAC,8,20,63.9,72.8,-8.93,-11.14,-14.1,-5.96,-20.07,1987
286,Coppin State,MEAC,8,19,70.6,78.6,-8.04,-12.35,-6.82,-13.53,-20.35,1987
287,Armstrong,Big South,6,22,64.7,80.9,-16.18,-4.78,-11.56,-10.04,-21.6,1987
288,Prairie View,SWAC,6,22,63.7,77,-13.25,-8.52,-15.76,-6.55,-22.31,1987
289,Delaware State,MEAC,4,24,60,73.3,-13.32,-13.2,-19.92,-7.53,-27.44,1987
290,Maryland-Eastern Shore,MEAC,2,24,71.6,86.9,-15.35,-10.94,-9.05,-19.3,-28.35,1987
