Rk,School,Conf,W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS,Year
279,Tennessee State,OVC,12,20,64.5,69.4,-4.91,-5.69,-7.3,-4.52,-11.82,2007
280,UT Arlington,Southland (West),13,17,74.2,76.4,-2.23,-6.42,0.4,-12.24,-11.84,2007
281,Morgan State,MEAC,13,18,68,70.3,-2.29,-9.65,-4.02,-8.12,-12.14,2007
282,Jackson State,SWAC,21,14,71.1,73.5,-2.34,-9.94,-0.43,-11.84,-12.28,2007
283,New Hampshire,AEC,10,20,58.7,64.7,-6,-6.1,-11.79,-0.49,-12.28,2007
284,Nicholls State,Southland (East),8,22,71.5,80.9,-9.43,-1.89,0.44,-12.74,-12.3,2007
285,Wagner,NEC,11,19,71.1,74.4,-3.33,-7.56,-3.18,-9.24,-12.42,2007
286,St. Bonaventure,A-10,7,22,67.5,78,-10.48,-1.47,-2.82,-9.69,-12.5,2007
287,Idaho,WAC,4,27,61.5,74.4,-12.9,1.44,-8.71,-3.86,-12.56,2007
288,South Carolina State,MEAC,13,17,66.3,68.6,-2.33,-9.91,-8.64,-3.92,-12.57,2007
289,Jacksonville State,OVC,9,21,66.6,71.5,-4.9,-7.3,-6.96,-5.77,-12.73,2007
290,Florida International,Sun Belt (East),12,17,66.2,71.6,-5.41,-5.77,-8.01,-4.99,-13,2007
291,Eastern Illinois,OVC,10,20,61.1,66.3,-5.2,-7.12,-10.45,-2.57,-13.01,2007
292,Dartmouth,Ivy,9,18,58.9,67.3,-8.33,-4.75,-10.59,-2.5,-13.09,2007
293,Gardner-Webb,A-Sun,9,21,63.4,72.1,-8.7,-0.95,-8.62,-4.49,-13.11,2007
294,Mercer,A-Sun,13,17,72.6,77.6,-5.07,-5.82,-0.86,-12.26,-13.11,2007
295,Mississippi Valley State,SWAC,18,16,61.1,62.7,-1.62,-10.87,-12.39,-0.73,-13.12,2007
296,Saint Francis (PA),NEC,8,21,67,72.3,-5.24,-6.74,-7.74,-5.64,-13.39,2007
297,Southeast Missouri State,OVC,11,20,69.5,76.9,-7.42,-5.78,-1.15,-12.4,-13.55,2007
298,Saint Peter's,MAAC,5,25,59.6,66.6,-7,-5.82,-14.06,0.34,-13.72,2007
299,Long Island University,NEC,10,19,69.2,73,-3.86,-7.88,-4.7,-9.14,-13.84,2007
300,Stetson,A-Sun,11,20,66.3,72.4,-6.1,-3.86,-6.85,-7,-13.86,2007
301,Tennessee-Martin,OVC,8,23,63.1,69.9,-6.74,-6.55,-7.83,-6.08,-13.91,2007
302,Lafayette,Patriot,9,21,64.6,73.7,-9.07,-2.38,-3.4,-10.75,-14.16,2007
303,Sacramento State,Big Sky,10,19,75.6,82.1,-6.52,-2.68,-0.88,-13.55,-14.43,2007
304,The Citadel,Southern (South),7,23,58.6,68,-9.43,-0.81,-14.45,-0.39,-14.84,2007
305,Western Illinois,Mid-Cont,7,23,62.4,70.5,-8.07,-4.88,-10.06,-4.97,-15.02,2007
306,Charleston Southern,Big South,8,22,68.1,73.3,-5.17,-3.04,-8.7,-6.38,-15.08,2007
307,UC Riverside,Big West,7,24,64.2,72.5,-8.32,-3.08,-9.54,-5.65,-15.19,2007
308,Coppin State,MEAC,12,20,61.6,70.5,-8.88,-5.17,-9.64,-5.56,-15.2,2007
309,Iona,MAAC,2,28,58.6,69.9,-11.27,-3.97,-12.41,-2.83,-15.24,2007
310,UTSA,Southland (West),7,22,57.1,66.3,-9.24,-4.07,-15.97,0.5,-15.47,2007
311,Savannah State,Ind,12,18,57.1,64.6,-7.47,-2.51,-14.74,-1.21,-15.95,2007
312,Norfolk State,MEAC,11,19,65.7,74.5,-8.83,-8.21,-6.04,-10.88,-16.92,2007
313,Arkansas-Pine Bluff,SWAC,12,19,60.1,65.2,-5.16,-10.86,-14.87,-2.34,-17.21,2007
314,Texas State,Southland (West),9,20,77.6,85.4,-7.9,-6.11,0.82,-18.29,-17.47,2007
315,Southern,SWAC,10,21,59.3,67,-7.68,-10.04,-13.75,-3.97,-17.72,2007
316,Howard,MEAC,9,22,64.8,72,-7.19,-10.61,-9.46,-8.34,-17.8,2007
317,Alabama State,SWAC,10,20,60.9,66.9,-6.03,-11.54,-14.01,-3.89,-17.9,2007
318,Denver,Sun Belt (West),4,25,64,75.7,-11.69,-5.89,-9.49,-8.67,-18.16,2007
319,Texas Southern,SWAC,14,17,65.1,71.2,-6.13,-11.7,-9.88,-9.71,-19.59,2007
320,Grambling,SWAC,12,14,64.2,70.2,-5.96,-13.28,-9.87,-10.12,-19.99,2007
321,Bethune-Cookman,MEAC,9,21,54.4,64.2,-9.8,-9.53,-20.01,-0.7,-20.71,2007
322,Alcorn State,SWAC,11,19,67.1,75.5,-8.43,-13.23,-9.24,-13.23,-22.48,2007
323,Maryland-Eastern Shore,MEAC,4,27,60.6,73.5,-12.84,-9.04,-12.01,-10.96,-22.97,2007
324,Alabama A&M,SWAC,10,20,61.9,68.4,-6.53,-12.38,-14.26,-9.29,-23.55,2007
325,Prairie View,SWAC,8,22,60,71.6,-11.67,-10.4,-13.55,-10.18,-23.73,2007
