Rk,School,Conf,W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS,Year
279,Maryland-Baltimore County,AEC,11,18,61.3,66.3,-5.07,-5.48,-10.01,-1.65,-11.66,2005
280,Coastal Carolina,Big South,10,19,68.1,71.3,-3.17,-6.63,-3.32,-8.57,-11.9,2005
281,Alabama A&M,SWAC,18,14,69.7,67.8,1.88,-12.86,-3.78,-8.18,-11.96,2005
282,William & Mary,CAA,8,21,64.8,73.4,-8.59,-2.13,-5.24,-6.85,-12.1,2005
283,Lipscomb,A-Sun,16,12,69.3,69.1,0.11,-10.49,-8.63,-3.48,-12.11,2005
284,Long Island University,NEC,14,15,67.4,71.3,-3.9,-7.92,-5.59,-6.72,-12.31,2005
285,Navy,Patriot,9,19,69.7,74.4,-4.75,-7.08,0.05,-12.36,-12.31,2005
286,Charleston Southern,Big South,13,17,58.7,63.8,-5.03,-6.53,-14.6,2.1,-12.5,2005
287,Cal Poly,Big West,5,22,67.9,79.5,-11.59,-0.56,0.96,-13.73,-12.77,2005
288,Liberty,Big South,13,15,67.9,74.4,-6.43,-6.01,-3.86,-8.96,-12.82,2005
289,Jacksonville State,OVC,7,22,69.4,75.1,-5.69,-4.92,-3.51,-9.34,-12.85,2005
290,Western Carolina,Southern (North),8,22,69.8,75.3,-5.5,-2.53,-4.42,-8.49,-12.9,2005
291,Radford,Big South,12,16,69.4,71.8,-2.43,-7.81,-5.4,-7.54,-12.94,2005
292,Stetson,A-Sun,10,17,66.3,72.4,-6.04,-6.23,-6.73,-6.23,-12.96,2005
293,Morgan State,MEAC,14,16,65.4,67.6,-2.23,-10.92,-7.47,-5.69,-13.15,2005
294,Louisiana-Monroe,Southland,8,19,64.9,70.2,-5.33,-4.81,-7.89,-5.64,-13.52,2005
295,Jacksonville,A-Sun,16,13,70.7,74.4,-3.79,-9.5,-4.34,-9.65,-13.98,2005
296,The Citadel,Southern (South),12,16,66.7,69.8,-3.04,-6.65,-8.28,-5.7,-13.98,2005
297,Loyola (MD),MAAC,6,22,65.9,75.5,-9.61,-4.41,-6.23,-7.79,-14.01,2005
298,Morehead State,OVC,11,16,63.2,69.8,-6.63,-4.54,-9.2,-5.18,-14.37,2005
299,Youngstown State,Horizon,5,23,60,71.6,-11.57,-0.71,-8.99,-5.4,-14.4,2005
300,James Madison,CAA,6,22,60.5,72.2,-11.68,-2.22,-9.36,-5.05,-14.41,2005
301,Quinnipiac,NEC,10,17,74.9,78.9,-4.07,-7.47,0.67,-15.23,-14.55,2005
302,Idaho State,Big Sky,9,18,65.8,70.1,-4.33,-5.9,-9,-5.85,-14.85,2005
303,Alabama State,SWAC,15,15,58,61.3,-3.33,-11.66,-15.67,0.67,-15,2005
304,Florida A&M,MEAC,14,15,68,73.8,-5.83,-9.24,-3.98,-11.08,-15.07,2005
305,Hartford,AEC,8,20,59.5,69.8,-10.32,-4.23,-9.99,-5.13,-15.12,2005
306,Tennessee-Martin,OVC,6,21,67.2,76.5,-9.33,-3.38,-5,-10.3,-15.3,2005
307,Southern,SWAC,14,15,64.7,65.8,-1.1,-13.39,-9.85,-5.68,-15.53,2005
308,Jackson State,SWAC,15,17,64.3,68.6,-4.31,-10.76,-9.13,-6.5,-15.63,2005
309,St. Bonaventure,A-10 (East),2,26,61.4,77.4,-16.07,0.38,-5.72,-9.97,-15.69,2005
310,Mount St. Mary's,NEC,7,20,65.4,71.7,-6.33,-8.24,-9.05,-6.65,-15.7,2005
311,Bethune-Cookman,MEAC,13,17,64.4,68.6,-4.2,-11.67,-8.87,-7,-15.87,2005
312,Nicholls State,Southland,6,21,71.7,78.5,-6.78,-5.64,-1.54,-15.14,-16.68,2005
313,Sacred Heart,NEC,4,23,65,74.4,-9.37,-7.37,-7.84,-8.9,-16.74,2005
314,Centenary (LA),Mid-Cont,3,24,64.2,77.9,-13.67,-1.84,-7.38,-9.39,-16.77,2005
315,Texas Southern,SWAC,11,15,65.8,68.7,-2.85,-13.23,-8.34,-8.45,-16.79,2005
316,North Carolina A&T,MEAC,6,24,64.5,74,-9.43,-7.68,-7.58,-9.53,-17.11,2005
317,Grambling,SWAC,14,12,66.6,69.5,-2.85,-12.75,-6.62,-10.5,-17.12,2005
318,VMI,Big South,9,18,64.7,70.1,-5.37,-8.15,-8.92,-8.28,-17.19,2005
319,Army,Patriot,3,24,55.9,67.9,-11.93,-5.39,-15.97,-4.31,-20.27,2005
320,Howard,MEAC,5,23,64,73.8,-9.75,-9.84,-9.03,-11.46,-20.49,2005
321,Arkansas-Pine Bluff,SWAC,7,21,59.1,67.8,-8.71,-10.3,-14.34,-6.38,-20.72,2005
322,Campbell,A-Sun,2,25,62.3,76.5,-14.22,-6.58,-11.01,-9.8,-20.8,2005
323,Alcorn State,SWAC,7,22,57.8,69.5,-11.69,-11.31,-16.09,-7.51,-23.6,2005
324,Prairie View,SWAC,5,23,56.9,71.8,-14.86,-9.88,-15.52,-9.22,-24.74,2005
325,Savannah State,Ind,0,28,58,81.2,-23.25,-7.93,-15.22,-15.96,-31.18,2005
326,Maryland-Eastern Shore,MEAC,2,26,56.5,79.5,-23.07,-10.04,-16.06,-17.05,-33.11,2005
